id,price,speed,hd,ram,screen,cores,cd,laptop,trend
4513,2775,23,24,14,19,20,0,0,4
4514,3241,31,1,32,23,30,0,0,5
4515,3069,35,3,24,21,30,0,0,4
4516,1706,15,8,14,17,6,0,0,1
4517,1851,20,28,14,19,8,0,0,1
4518,575,17,24,10,13,8,0,1,1
4519,1123,18,8,14,13,8,0,1,2
4520,2594,20,16,6,19,28,0,0,4
4521,3384,33,7,40,21,14,1,0,2
4522,3814,38,1,40,23,28,0,0,4
4523,2294,22,24,2,17,22,0,0,5
4524,1282,23,16,2,17,4,0,0,2
4525,813,17,28,6,13,6,0,1,2
4526,2430,22,24,14,23,24,0,0,4
4527,808,15,8,6,11,4,1,0,1
4528,3868,30,3,44,21,24,1,0,5
4529,3266,33,7,16,17,28,0,0,5
4530,3856,34,5,28,15,28,1,0,5
4531,2270,17,24,6,23,30,0,0,5
4532,1600,18,8,10,19,8,1,0,1
4533,1867,20,16,2,19,8,0,0,1
4534,4218,37,7,40,17,16,0,0,2
4535,1398,17,20,14,19,6,0,0,2
4536,3666,30,5,52,21,18,0,0,5
4537,4204,35,3,48,21,30,1,0,5
4538,1512,18,16,10,19,8,1,0,2
4539,784,19,24,2,13,10,1,0,2
4540,3296,36,1,40,19,30,1,0,4
4541,1888,21,8,2,19,8,1,0,2
4542,3458,33,3,60,17,14,0,0,1
4543,2387,23,16,2,17,26,0,0,4
4544,2817,17,8,14,17,16,0,0,2
4545,2134,21,24,6,15,20,0,0,5
4546,1607,15,20,14,17,6,0,0,1
4547,3506,38,1,52,15,30,0,0,4
4548,2896,19,28,10,17,12,1,0,2
4549,1618,22,12,6,21,10,0,0,2
4550,2580,20,16,14,19,24,1,0,4
4551,2098,18,8,2,21,18,0,0,5
4552,545,17,20,2,12,6,0,1,1
4553,1180,16,20,2,13,6,1,0,2
4554,2262,16,28,6,19,20,0,0,5
4555,2189,19,24,14,21,26,0,0,4
4556,3716,32,7,60,21,30,1,0,4
4557,1182,24,16,6,11,8,0,1,1
4558,2075,22,24,6,19,26,0,0,4
4559,1675,22,8,6,21,10,0,0,1
4560,4349,36,3,36,17,18,0,0,5
4561,1928,22,24,10,23,6,1,0,2
4562,4092,36,3,60,19,28,1,0,4
4563,4085,36,1,48,15,14,0,0,2
4564,1978,23,20,10,15,6,0,0,2
4565,564,15,8,14,13,4,1,0,1
4566,3440,32,7,24,17,28,1,0,5
4567,3149,36,1,16,21,18,0,0,5
4568,4047,31,1,56,21,30,0,0,4
4569,4212,39,3,40,15,14,1,0,2
4570,3240,37,5,44,23,26,1,0,4
4571,3186,35,7,36,15,18,0,0,4
4572,694,22,20,2,13,8,0,1,2
4573,4157,38,7,44,19,30,0,0,4
4574,2216,19,28,14,23,22,1,0,4
4575,3115,33,7,24,15,26,0,0,5
4576,2749,23,20,2,15,14,0,0,1
4577,1255,20,8,2,21,10,0,0,1
4578,4052,30,3,56,17,26,1,0,5
4579,3764,33,7,36,19,14,1,0,1
4580,4062,30,5,44,23,14,0,0,2
4581,2148,17,24,10,15,22,1,0,4
4582,4279,30,5,16,21,12,0,0,1
4583,593,24,8,6,12,6,0,1,2
4584,1795,16,20,2,19,6,0,0,2
4585,4231,34,1,28,21,24,0,0,4
4586,4130,39,3,40,19,14,0,0,2
4587,1475,20,16,14,19,10,0,0,1
4588,2220,22,8,10,21,28,1,0,4
4589,1316,15,20,2,17,4,1,0,2
4590,1813,23,20,14,23,8,0,0,2
4591,960,21,16,2,12,6,1,0,2
4592,2903,19,12,6,23,24,0,0,4
4593,641,19,8,6,13,8,0,1,1
4594,2337,16,24,14,23,18,0,0,5
4595,3049,33,7,56,15,20,0,0,4
4596,2571,21,20,14,17,20,0,0,4
4597,2086,24,24,6,23,20,0,0,5
4598,807,15,12,14,12,10,0,1,1
4599,1516,24,28,6,21,4,1,0,1
4600,3185,39,3,60,15,22,0,0,5
4601,2920,21,12,2,23,18,1,0,5
4602,4148,30,3,40,23,12,1,0,2
4603,1196,24,12,10,11,6,1,0,2
4604,1167,24,8,14,12,8,0,1,1
4605,622,16,8,14,13,8,0,1,1
4606,3355,30,7,44,19,20,0,0,4
4607,2962,23,12,2,21,20,0,0,5
4608,2674,21,24,2,19,18,0,0,4
4609,1116,16,8,6,11,8,1,0,2
4610,3599,39,7,40,15,18,0,0,5
4611,1711,22,28,6,19,8,0,0,1
4612,2235,15,28,10,15,22,0,0,5
4613,755,15,16,6,13,10,0,1,1
4614,1429,20,12,6,17,10,0,0,1
4615,933,23,20,14,11,4,0,1,2
4616,2293,19,28,14,19,28,0,0,5
4617,2015,22,24,2,23,30,0,0,5
4618,603,18,24,14,12,4,0,1,1
4619,871,18,8,10,12,10,0,1,2
4620,3153,32,1,32,15,30,0,0,5
4621,1575,16,12,2,21,10,0,0,2
4622,1918,18,28,14,15,6,0,0,1
4623,648,16,16,14,13,4,1,0,2
4624,1738,15,28,14,23,4,0,0,1
4625,1226,20,28,10,19,10,0,0,2
4626,1013,23,24,10,12,8,0,1,1
4627,1338,24,8,2,23,10,0,0,2
4628,2628,24,28,2,21,20,1,0,5
4629,3482,39,7,48,23,18,0,0,4
4630,905,17,28,14,12,10,0,1,1
4631,1687,18,20,10,21,4,0,0,1
4632,4165,31,5,28,15,24,0,0,5
4633,2032,16,24,14,17,18,1,0,4
4634,1259,24,12,6,17,10,0,0,2
4635,2345,24,24,6,17,16,0,0,1
4636,3509,30,5,60,23,18,0,0,5
4637,2683,24,24,2,19,18,0,0,5
4638,828,17,8,2,13,6,1,0,2
4639,2385,16,20,14,15,20,0,0,5
4640,1214,21,24,14,15,10,0,0,1
4641,4127,32,1,36,15,28,0,0,4
4642,953,22,28,6,11,10,0,1,2
4643,844,16,20,2,13,4,1,0,1
4644,3460,32,3,48,19,26,1,0,5
4645,3816,34,3,36,21,18,1,0,5
4646,1579,17,16,14,17,4,0,0,1
4647,3106,31,5,32,17,26,0,0,4
4648,3875,34,3,24,21,20,0,0,4
4649,1259,15,24,6,15,8,0,0,2
4650,3906,38,7,28,15,30,0,0,4
4651,4230,39,7,44,21,14,0,0,2
4652,855,20,20,2,12,8,0,1,2
4653,4123,30,3,56,17,26,0,0,5
4654,3220,38,7,24,17,24,1,0,4
4655,934,22,24,10,11,8,0,1,2
4656,1776,24,8,2,19,4,1,0,1
4657,1948,20,28,14,21,4,1,0,1
4658,1699,24,28,14,23,8,0,0,1
4659,2790,22,20,10,17,12,0,0,1
4660,548,15,8,14,11,10,1,0,2
4661,4181,33,1,24,21,14,0,0,1
4662,3893,31,7,16,23,22,0,0,5
4663,2740,18,24,6,15,16,1,0,1
4664,3634,39,7,36,17,20,0,0,5
4665,3904,32,1,44,15,20,1,0,5
4666,925,22,24,14,13,6,0,1,1
4667,3104,33,7,20,17,22,1,0,4
4668,1193,20,28,14,12,10,0,1,2
4669,2013,23,28,14,21,18,0,0,4
4670,1067,20,28,6,11,10,0,1,1
4671,3536,35,7,44,15,26,1,0,5
4672,2832,16,16,10,15,16,1,0,2
4673,3328,38,1,16,23,28,1,0,4
4674,3435,30,3,28,19,22,0,0,4
4675,1236,17,16,6,17,10,1,0,1
4676,1725,19,16,2,15,10,0,0,2
4677,2933,17,8,14,15,14,0,0,1
4678,2630,16,16,2,23,12,0,0,2
4679,899,22,20,2,12,8,0,1,1
4680,2161,17,20,10,15,16,0,0,1
4681,3840,32,1,24,17,22,1,0,5
4682,763,19,12,6,13,8,0,1,1
4683,2827,19,24,2,17,22,0,0,5
4684,3147,34,3,40,17,12,0,0,2
4685,4083,38,5,52,17,12,0,0,2
4686,3370,32,3,24,23,22,0,0,4
4687,1998,16,28,10,15,8,0,0,1
4688,1089,17,8,2,13,4,0,1,2
4689,2999,17,20,14,23,18,0,0,4
4690,1420,22,20,10,21,4,1,0,2
4691,2609,24,20,6,21,12,0,0,2
4692,1534,24,20,2,23,8,0,0,1
4693,2176,21,12,10,21,16,1,0,1
4694,2712,16,20,6,23,22,1,0,5
4695,3711,35,1,16,15,22,0,0,5
4696,1302,21,28,6,17,4,0,0,1
4697,3866,36,1,60,23,26,0,0,5
4698,2992,16,24,2,21,30,1,0,5
4699,4036,37,5,36,17,26,1,0,5
4700,3125,31,3,52,15,12,0,0,2
4701,4140,34,5,32,17,30,1,0,4
4702,1572,22,8,2,15,6,1,0,2
4703,3341,31,7,44,21,20,0,0,5
4704,3377,35,3,20,15,16,0,0,2
4705,2683,20,16,6,23,14,0,0,2
4706,1298,24,12,2,21,6,0,0,2
4707,3878,30,5,32,19,12,0,0,1
4708,3762,31,1,24,23,22,0,0,5
4709,1228,17,8,14,23,6,1,0,2
4710,2183,20,28,14,21,26,0,0,4
4711,1827,17,8,10,15,6,0,0,2
4712,869,21,28,6,12,6,0,1,2
4713,3036,33,1,52,15,26,1,0,4
4714,2542,20,16,14,19,26,0,0,4
4715,3619,30,7,16,19,12,0,0,2
4716,4068,31,5,40,23,28,1,0,5
4717,3561,34,7,60,21,24,0,0,4
4718,3122,34,7,56,15,20,0,0,4
4719,2825,21,20,6,23,24,0,0,4
4720,526,19,24,6,12,4,0,1,2
4721,1257,24,12,14,19,6,0,0,1
4722,2234,17,28,2,15,16,0,0,1
4723,1999,24,24,2,21,6,0,0,2
4724,3928,31,3,52,21,26,1,0,4
4725,3339,36,3,56,19,26,0,0,4
4726,4199,35,3,56,19,18,0,0,4
4727,728,17,20,14,11,4,1,0,2
4728,1855,22,8,14,15,6,0,0,2
4729,1105,24,24,2,13,6,0,1,1
4730,3499,36,7,16,19,16,0,0,1
4731,999,21,12,14,13,10,0,1,2
4732,3607,34,7,20,17,18,0,0,4
4733,3458,35,3,60,17,12,0,0,2
4734,4214,34,1,28,21,16,0,0,2
4735,2106,22,20,6,19,20,0,0,5
4736,4169,30,3,32,17,16,0,0,1
4737,2968,17,28,14,23,16,1,0,1
4738,3135,38,1,16,23,18,0,0,5
4739,1716,18,28,2,15,10,1,0,1
4740,1133,21,12,14,11,4,0,1,1
4741,3443,33,5,16,17,12,0,0,1
4742,2636,20,28,6,19,22,1,0,5
4743,2959,23,8,10,19,26,0,0,4
4744,1540,20,20,14,21,8,1,0,1
4745,3197,36,1,52,19,30,0,0,5
4746,1621,23,12,2,15,10,0,0,1
4747,1165,17,24,2,13,4,0,1,2
4748,4263,30,5,28,19,28,0,0,5
4749,541,23,20,2,13,6,0,1,1
4750,1374,24,12,2,15,10,0,0,2
4751,3755,35,1,56,15,24,0,0,4
4752,930,23,8,6,13,6,0,1,2
4753,2029,24,24,14,17,20,0,0,5
4754,1539,24,28,2,15,10,0,0,2
4755,2324,24,12,10,21,20,1,0,4
4756,1070,21,16,6,13,4,0,1,2
4757,3601,35,7,40,23,12,0,0,2
4758,4027,37,7,48,23,30,0,0,5
4759,1524,15,20,2,21,6,1,0,2
4760,1101,22,16,10,13,10,0,1,2
4761,834,18,16,2,12,4,0,1,2
4762,1834,17,16,10,19,6,0,0,2
4763,3257,34,5,36,23,30,0,0,5
4764,4005,33,7,24,19,30,0,0,5
4765,875,19,12,2,11,10,0,1,1
4766,518,17,28,10,13,10,0,1,1
4767,2549,16,8,10,21,26,0,0,4
4768,934,18,12,6,13,10,0,1,1
4769,1558,19,12,2,21,8,0,0,2
4770,1165,21,8,6,13,10,0,1,2
4771,3128,30,7,24,15,14,1,0,2
4772,1823,16,24,6,21,6,0,0,2
4773,2329,21,20,6,15,16,0,0,2
4774,4332,30,5,56,17,26,1,0,4
4775,2773,21,8,10,21,16,0,0,1
4776,1686,21,20,10,17,8,0,0,2
4777,1429,19,12,2,23,10,0,0,1
4778,4318,35,3,56,15,18,0,0,5
4779,861,17,8,6,12,10,0,1,2
4780,3946,36,3,56,23,28,0,0,5
4781,3105,38,7,44,15,26,0,0,5
4782,3031,30,3,20,23,12,0,0,2
4783,2748,23,20,2,21,20,1,0,4
4784,3845,34,3,48,19,18,0,0,4
4785,1352,23,8,2,17,4,1,0,2
4786,3064,34,7,48,15,16,1,0,2
4787,2936,19,24,14,15,16,1,0,1
4788,3794,36,3,48,21,20,0,0,5
4789,2605,17,20,6,17,18,0,0,4
4790,3480,34,3,48,23,30,1,0,4
4791,1834,17,28,10,21,4,0,0,1
4792,3463,39,3,32,17,14,0,0,2
4793,797,15,12,14,11,8,0,1,2
4794,1222,20,8,10,21,4,0,0,2
4795,644,17,16,10,11,6,1,0,2
4796,2656,22,28,14,17,30,1,0,5
4797,2993,22,16,14,17,14,0,0,2
4798,1237,15,12,6,19,4,0,0,2
4799,1219,22,12,6,19,8,0,0,1
4800,2977,22,24,6,23,16,0,0,1
4801,4045,32,7,52,17,12,0,0,2
4802,2026,19,8,2,21,30,0,0,5
4803,4219,36,7,48,19,16,0,0,2
4804,2028,24,16,2,21,30,1,0,4
4805,1171,24,12,10,11,6,0,1,2
4806,3608,39,3,48,21,20,1,0,4
4807,3756,34,3,32,17,22,1,0,5
4808,3886,32,7,28,19,12,0,0,2
4809,954,21,12,6,12,10,0,1,1
4810,824,15,28,10,13,6,1,0,2
4811,2470,22,24,2,23,22,0,0,4
4812,2059,20,28,10,23,16,0,0,1
4813,1506,24,24,2,21,4,0,0,2
4814,909,23,8,14,11,6,0,1,1
4815,550,23,20,2,13,8,0,1,1
4816,2142,24,28,2,23,16,0,0,1
4817,683,16,20,6,13,4,0,1,2
4818,1815,18,24,6,23,4,0,0,2
4819,2182,19,24,6,21,14,0,0,2
4820,1953,15,16,10,23,10,0,0,1
4821,3714,37,3,16,19,18,0,0,4
4822,3896,33,1,16,23,24,1,0,4
4823,4236,35,3,44,15,26,1,0,5
4824,1281,16,8,10,15,4,0,0,2
4825,2131,21,28,2,21,26,0,0,4
4826,2978,15,20,2,21,16,0,0,2
4827,2759,15,24,2,19,14,0,0,2
4828,4273,30,3,36,21,28,0,0,4
4829,685,18,12,10,11,8,0,1,1
4830,3788,30,3,24,17,20,1,0,4
4831,1619,15,28,2,17,6,0,0,2
4832,3381,36,7,56,17,26,0,0,4
4833,3767,30,5,40,21,18,0,0,5
4834,1094,15,12,6,12,6,0,1,2
4835,1295,20,8,14,23,6,0,0,2
4836,1358,17,20,14,19,6,0,0,1
4837,1637,15,20,10,23,8,0,0,2
4838,1636,22,16,2,21,10,1,0,1
4839,2880,20,20,2,21,20,1,0,4
4840,1798,23,8,14,21,8,0,0,1
4841,1303,21,16,2,17,8,0,0,2
4842,2050,17,24,6,17,26,0,0,5
4843,1475,16,24,14,17,6,0,0,2
4844,2834,23,8,6,19,22,0,0,5
4845,1164,18,24,10,12,10,1,0,1
4846,2679,15,28,14,19,26,0,0,5
4847,1612,22,20,10,23,8,1,0,2
4848,2633,23,24,10,23,30,0,0,4
4849,4138,31,5,40,19,18,0,0,5
4850,3851,30,1,56,23,12,0,0,2
4851,1112,20,24,6,13,4,1,0,1
4852,3730,36,3,40,19,18,0,0,5
4853,2227,24,28,10,15,16,0,0,2
4854,1495,15,12,2,19,8,0,0,2
4855,800,22,28,10,11,10,1,0,2
4856,2403,23,12,10,23,18,0,0,4
4857,562,19,20,2,11,10,0,1,2
4858,3474,38,7,44,17,28,0,0,4
4859,3731,37,1,44,23,16,0,0,2
4860,2298,23,24,2,19,12,0,0,2
4861,1583,15,20,14,19,6,0,0,2
4862,1267,20,16,14,23,6,0,0,1
4863,3838,36,1,60,23,24,0,0,5
4864,3554,35,7,56,19,28,0,0,5
4865,4190,35,1,40,19,30,0,0,5
4866,1232,22,16,10,15,8,1,0,2
4867,1949,21,28,2,17,8,0,0,2
4868,2045,24,12,6,17,16,0,0,2
4869,1743,20,28,2,15,6,0,0,2
4870,2395,24,28,2,17,26,0,0,5
4871,2821,16,8,6,23,28,0,0,4
4872,3043,35,1,32,23,16,0,0,1
4873,3777,31,1,32,19,18,0,0,5
4874,1961,15,16,10,17,10,0,0,1
4875,2352,19,20,6,23,20,1,0,4
4876,1893,20,16,2,23,10,0,0,2
4877,662,19,24,2,11,10,0,1,2
4878,2036,22,28,14,21,12,1,0,2
4879,3955,37,1,44,19,18,0,0,5
4880,1255,15,12,14,19,4,0,0,2
4881,3656,30,5,24,23,30,1,0,5
4882,1349,22,20,14,19,8,0,0,1
4883,3896,31,7,56,21,22,1,0,5
4884,2678,20,12,14,23,18,0,0,5
4885,1509,16,24,6,23,6,0,0,1
4886,4062,34,3,52,21,26,0,0,4
4887,2995,20,24,6,21,18,0,0,4
4888,2591,23,8,6,19,12,0,0,1
4889,3150,32,5,36,17,30,0,0,5
4890,3722,39,7,56,21,22,0,0,4
4891,2644,21,12,14,23,26,1,0,4
4892,2019,24,20,14,21,22,0,0,5
4893,4328,36,3,32,23,26,1,0,5
4894,1769,20,16,10,15,6,0,0,1
4895,3647,38,7,44,17,26,0,0,5
4896,1545,23,24,10,17,6,0,0,2
4897,733,16,8,2,13,10,0,1,1
4898,3504,31,3,32,21,26,1,0,4
4899,965,18,8,6,12,8,0,1,1
4900,1494,16,8,2,17,6,0,0,2
4901,3841,30,1,16,17,28,0,0,4
4902,1122,21,20,2,12,6,0,1,2
4903,982,16,28,6,13,10,0,1,1
4904,1186,18,24,2,11,8,0,1,2
4905,2387,21,28,14,23,12,0,0,2
4906,3013,32,7,44,19,24,0,0,4
4907,584,18,16,2,11,4,1,0,1
4908,3529,39,5,40,21,26,0,0,4
4909,2233,18,12,2,19,28,0,0,4
4910,617,20,8,10,12,10,0,1,2
4911,2811,23,8,10,19,18,0,0,5
4912,4062,36,3,48,21,18,0,0,4
4913,1703,15,12,6,19,4,0,0,1
4914,502,24,16,14,12,10,0,1,1
4915,2507,15,12,2,23,28,0,0,5
4916,3294,37,7,20,23,14,0,0,2
4917,1100,19,28,6,13,8,1,0,1
4918,2695,21,20,6,19,28,0,0,4
4919,3394,35,1,20,21,14,0,0,2
4920,1060,15,20,14,13,10,1,0,1
4921,684,17,16,10,12,8,1,0,2
4922,3131,30,7,48,21,26,0,0,4
4923,2725,23,16,10,17,28,0,0,4
4924,1603,20,24,14,17,10,0,0,1
4925,1056,20,12,2,11,4,1,0,2
4926,723,17,16,10,13,10,0,1,1
4927,1388,23,20,6,21,6,1,0,1
4928,2356,16,20,6,17,28,1,0,5
4929,4013,32,5,40,17,22,0,0,5
4930,1930,24,12,14,23,8,0,0,2
4931,954,23,28,10,13,4,0,1,1
4932,1200,18,24,10,17,8,1,0,2
4933,3686,35,3,16,19,20,0,0,5
4934,2159,19,24,14,15,20,0,0,4
4935,501,22,12,10,12,10,0,1,1
4936,3532,30,3,60,17,18,1,0,5
4937,3272,32,3,56,15,28,1,0,5
4938,3339,38,1,36,15,14,0,0,2
4939,2527,23,8,14,19,30,0,0,4
4940,4202,30,5,56,21,22,0,0,4
4941,3434,33,1,16,19,18,0,0,4
4942,2999,17,12,10,17,28,0,0,5
4943,3757,31,1,52,19,20,0,0,5
4944,2777,21,16,10,15,20,0,0,5
4945,2235,22,12,10,15,12,0,0,1
4946,782,15,16,6,11,4,0,1,1
4947,2041,21,16,6,17,14,0,0,1
4948,3339,31,3,28,19,24,0,0,5
4949,3992,33,5,24,15,24,1,0,4
4950,3290,36,7,32,23,24,0,0,4
4951,2765,21,28,14,19,30,0,0,5
4952,738,19,8,2,12,6,0,1,1
4953,2176,19,20,2,19,22,1,0,5
4954,1077,15,28,14,12,4,0,1,2
4955,1045,16,20,2,11,4,0,1,1
4956,1692,23,8,2,15,8,1,0,1
4957,4203,37,3,16,21,18,0,0,5
4958,3266,39,5,52,17,14,0,0,2
4959,4209,39,5,56,21,20,0,0,5
4960,1243,15,16,10,17,8,0,0,1
4961,2098,15,16,2,23,16,0,0,2
4962,534,18,16,10,11,10,0,1,2
4963,4129,35,3,56,23,14,0,0,1
4964,3577,34,3,48,19,30,0,0,4
4965,3562,34,5,52,21,18,0,0,4
4966,3240,37,1,48,21,24,1,0,5
4967,2146,24,28,2,23,24,0,0,5
4968,903,19,24,10,11,10,0,1,2
4969,2951,22,28,2,23,24,0,0,4
4970,968,22,20,2,12,4,1,0,1
4971,2144,18,28,2,17,28,1,0,4
4972,1271,20,12,14,21,4,0,0,1
4973,2754,17,8,14,17,28,0,0,4
4974,593,16,20,6,12,10,0,1,2
4975,1762,22,28,2,17,6,0,0,1
4976,1815,22,24,6,23,8,0,0,2
4977,611,24,24,2,12,4,0,1,2
4978,515,19,16,10,12,6,0,1,1
4979,1272,21,16,2,23,4,1,0,1
4980,3027,38,3,48,21,14,0,0,1
4981,2802,18,20,6,19,14,0,0,2
4982,2557,15,20,2,21,22,0,0,4
4983,4318,33,7,60,15,24,0,0,5
4984,3997,30,7,56,19,28,0,0,5
4985,3903,37,7,52,15,16,0,0,1
4986,2034,17,8,14,15,30,0,0,5
4987,1045,22,12,10,11,10,0,1,1
4988,640,16,20,14,12,6,1,0,2
4989,1499,22,12,2,23,6,0,0,1
4990,679,22,8,10,11,4,0,1,1
4991,3159,35,5,28,15,30,0,0,4
4992,3369,34,3,48,21,20,0,0,4
4993,1589,17,20,6,15,6,0,0,1
4994,1673,24,28,6,19,8,0,0,1
4995,4161,33,1,32,23,12,0,0,1
4996,1884,23,20,6,21,10,1,0,2
4997,1017,18,24,2,11,8,0,1,2
4998,1170,23,20,6,12,6,0,1,1
4999,2233,20,12,2,21,16,0,0,2
5000,2920,15,28,2,21,14,1,0,1
